"","GENE_ID","LUSC1","LUSC2","LUSC3","LUSC4","LUSC5","LUSC6","NORM1","NORM2","NORM3"
"45728","ENSG00000258529.4",0,0,0,0,0,0,0,0,0
"45729","ENSG00000258531.2",0,1,1,0,0,2,0,0,0
"45730","ENSG00000258532.1",0,0,0,0,0,0,0,0,0
"45731","ENSG00000258534.1",86,28,72,71,144,25,18,16,27
"45732","ENSG00000258535.1",25,1,0,3,6,2,3,0,0
"45733","ENSG00000258536.1",0,0,0,0,0,0,0,1,0
"45734","ENSG00000258537.4",0,1,3,1,1,0,0,4,1
"45735","ENSG00000258538.4",0,0,0,1,0,0,0,0,0
"45736","ENSG00000258539.1",7,20,15,23,32,16,26,13,34
"45737","ENSG00000258540.1",0,0,0,0,0,0,0,0,0
"45738","ENSG00000258541.1",0,0,0,0,0,0,0,0,0
"45739","ENSG00000258542.1",0,0,0,0,0,0,0,0,0
"45740","ENSG00000258544.1",0,0,0,0,0,0,0,0,0
"45741","ENSG00000258545.4",16,17,4,17,5,35,479,421,1316
"45742","ENSG00000258546.1",0,4,0,5,0,0,1,0,3
"45743","ENSG00000258548.4",9,0,0,5,9,3,0,1,0
"45744","ENSG00000258549.1",0,0,0,0,0,0,0,0,0
"45745","ENSG00000258550.1",7,0,0,0,0,0,0,0,0
"45746","ENSG00000258551.4",0,1,5,0,0,0,5,0,10
"45747","ENSG00000258552.1",0,0,0,0,0,0,0,0,0
"45748","ENSG00000258553.4",0,1,0,0,1,0,2,4,1
"45749","ENSG00000258554.1",0,0,0,0,0,0,0,0,0
"45750","ENSG00000258555.4",1,3,2,2,9,5,5,2,5
"45751","ENSG00000258556.1",1,1,0,1,0,0,0,1,0
"45752","ENSG00000258557.1",0,0,0,0,0,0,0,0,0
"45753","ENSG00000258558.1",2,0,1,3,8,0,0,2,1
"45754","ENSG00000258559.2",11,20,18,47,28,20,7,24,19
"45755","ENSG00000258560.1",0,1,1,1,0,0,3,6,0
"45756","ENSG00000258561.1",6,11,3,8,1,10,5,15,12
"45757","ENSG00000258562.2",0,0,1,0,1,0,0,0,1
"45758","ENSG00000258563.2",0,0,0,0,0,1,0,0,0
"45759","ENSG00000258564.1",0,0,0,1,0,0,0,0,0
"45760","ENSG00000258565.1",0,0,1,0,0,0,0,0,3
"45761","ENSG00000258566.2",1,0,1,0,0,0,0,0,0
"45762","ENSG00000258567.1",0,0,0,0,0,0,0,0,0
"45763","ENSG00000258568.1",12,28,17,30,25,22,15,10,14
"45764","ENSG00000258569.1",1,1,0,1,0,0,3,7,5
"45765","ENSG00000258570.1",0,0,0,0,0,0,0,1,0
"45766","ENSG00000258571.1",0,0,0,3,1,2,2,0,2
"45767","ENSG00000258572.1",0,22,30,12,3,10,7,18,9
"45768","ENSG00000258573.4",0,3,0,0,0,0,0,0,0
"45769","ENSG00000258576.1",0,0,0,0,0,0,0,0,0
"45770","ENSG00000258577.1",0,1,0,0,0,0,0,0,0
"45771","ENSG00000258578.2",0,0,0,1,1,2,0,0,0
"45772","ENSG00000258580.1",0,0,2,1,4,0,0,0,0
"45773","ENSG00000258581.2",7,3,1,4,4,4,3,4,15
"45774","ENSG00000258582.1",0,0,0,0,0,0,0,0,0
"45775","ENSG00000258583.4",0,4,1,0,0,2,1,0,0
"45776","ENSG00000258584.1",4,0,27,2,3,12,32,14,186
"45777","ENSG00000258585.2",0,0,0,0,0,0,0,0,0
"45778","ENSG00000258586.1",0,0,0,1,1,0,0,0,4
"45779","ENSG00000258587.1",0,0,0,0,0,0,0,0,0
"45780","ENSG00000258588.3",0,1,0,0,0,1,0,0,0
"45781","ENSG00000258590.4",11,4,50,155,50,88,0,4,5
"45782","ENSG00000258591.2",2,4,4,4,4,4,3,6,3
"45783","ENSG00000258592.1",9,17,7,25,29,13,1,2,3
"45784","ENSG00000258593.2",3,4,2,11,13,4,0,1,10
"45785","ENSG00000258594.1",0,0,0,0,0,0,0,0,0
"45786","ENSG00000258595.2",0,0,0,0,0,0,0,1,0
"45787","ENSG00000258597.2",0,2,0,1,0,0,2,0,1
"45788","ENSG00000258598.1",0,0,0,0,0,0,0,0,0
"45789","ENSG00000258599.2",1,0,0,4,0,5,1,0,1
"45790","ENSG00000258600.1",0,0,0,0,0,0,0,0,0
"45791","ENSG00000258601.1",0,0,0,0,7,0,0,3,0
"45792","ENSG00000258602.1",3,0,1,1,2,6,2,0,1
"45793","ENSG00000258603.3",1,5,2,3,1,3,3,4,8
"45794","ENSG00000258604.1",11,2,0,2,0,0,6,4,4
"45795","ENSG00000258605.1",1,1,3,2,1,1,1,2,0
"45796","ENSG00000258608.1",5,15,8,4,1,12,2,3,2
"45797","ENSG00000258609.2",1,0,0,2,1,0,0,0,0
"45798","ENSG00000258610.1",0,0,0,0,0,0,0,0,0
"45799","ENSG00000258611.2",26,11,8,15,48,7,3,0,2
"45800","ENSG00000258613.1",0,5,7,2,2,5,2,7,4
"45801","ENSG00000258615.1",0,1,0,2,0,0,0,1,2
"45802","ENSG00000258616.4",0,0,0,0,0,0,0,0,0
"45803","ENSG00000258618.2",0,0,0,0,0,0,1,0,0
"45804","ENSG00000258619.2",0,0,0,0,0,0,0,0,0
"45805","ENSG00000258620.1",4,1,1,0,0,0,0,0,0
"45806","ENSG00000258622.2",0,0,0,0,0,0,0,0,0
"45807","ENSG00000258623.1",0,7,3,3,2,9,7,4,10
"45808","ENSG00000258624.1",0,0,0,0,0,0,0,0,0
"45809","ENSG00000258625.1",0,0,0,1,0,0,0,0,0
"45810","ENSG00000258626.2",1,3,1,2,5,0,4,0,5
"45811","ENSG00000258627.1",0,0,0,0,0,0,0,1,0
"45812","ENSG00000258628.1",8,2,4,0,0,3,2,6,3
"45813","ENSG00000258629.1",0,0,0,0,0,0,0,0,0
"45814","ENSG00000258630.1",0,0,1,0,0,0,1,0,0
"45815","ENSG00000258631.2",1,1,1,2,1,1,0,0,0
"45816","ENSG00000258632.2",0,0,0,0,1,0,1,0,0
"45817","ENSG00000258633.1",29,0,0,1,1,0,2,3,1
"45818","ENSG00000258634.3",142,352,284,436,629,478,344,197,612
"45819","ENSG00000258636.1",0,3,0,18,5,3,30,7,16
"45820","ENSG00000258637.1",1,0,1,0,0,0,1,0,1
"45821","ENSG00000258638.2",0,0,0,0,0,0,0,0,0
"45822","ENSG00000258639.1",0,0,0,0,0,0,0,0,0
"45823","ENSG00000258640.3",1,4,0,7,2,2,1,1,3
"45824","ENSG00000258641.1",0,0,0,0,0,0,0,0,0
"45825","ENSG00000258642.1",0,1,0,1,0,0,0,0,1
"45826","ENSG00000258643.4",5,20,21,17,25,34,5,4,21
"45827","ENSG00000258644.4",12,6,1,15,4,10,50,28,27
"45828","ENSG00000258645.2",6,9,8,25,2,11,5,3,5
"45829","ENSG00000258646.1",4,7,4,10,13,0,2,3,7
"45830","ENSG00000258647.4",0,8,8,4,0,2,26,55,165
"45831","ENSG00000258648.1",0,1,0,0,1,0,1,1,1
"45832","ENSG00000258649.1",1,0,0,1,0,0,0,0,1
"45833","ENSG00000258650.1",0,0,0,0,0,0,0,0,0
"45834","ENSG00000258651.1",0,1,0,1,1,0,0,0,0
"45835","ENSG00000258652.2",0,0,0,0,0,0,0,0,0
"45836","ENSG00000258653.3",2,1,3,6,6,2,3,4,3
"45837","ENSG00000258654.1",0,0,2,18,1,5,2,0,1
"45838","ENSG00000258655.2",156,129,202,229,282,134,183,177,281
"45839","ENSG00000258656.1",0,0,0,0,0,0,0,0,0
"45840","ENSG00000258657.4",94,95,94,297,189,72,0,0,3
"45841","ENSG00000258658.1",1,4,1,6,4,0,1,0,5
"45842","ENSG00000258659.5",1,19,6,42,2,18,69,45,53
"45843","ENSG00000258660.1",0,0,0,0,0,0,0,0,0
"45844","ENSG00000258661.1",3,51,46,52,193,14,8,6,5
"45845","ENSG00000258662.1",0,0,0,0,0,0,0,0,0
"45846","ENSG00000258663.1",0,0,0,0,0,0,0,0,0
"45847","ENSG00000258665.1",0,0,0,0,0,0,0,0,0
"45848","ENSG00000258666.1",0,0,0,0,0,0,0,0,0
"45849","ENSG00000258667.1",11,4,6,29,21,32,3,18,29
"45850","ENSG00000258668.1",0,0,0,0,0,0,0,0,0
"45851","ENSG00000258670.1",2,1,2,0,3,12,0,0,2
"45852","ENSG00000258671.2",0,0,0,0,0,0,0,0,0
"45853","ENSG00000258672.1",0,0,0,0,0,0,1,0,0
"45854","ENSG00000258673.1",1,21,1,1,3,1,2,1,3
"45855","ENSG00000258674.5",28,79,117,48,73,18,42,49,59
"45856","ENSG00000258675.1",12,1,0,0,0,0,4,5,6
"45857","ENSG00000258676.4",0,6,11,4,2,1,17,27,92
"45858","ENSG00000258677.2",0,0,0,0,0,0,1,0,1
"45859","ENSG00000258678.1",0,0,0,2,1,0,0,0,0
"45860","ENSG00000258679.1",0,2,2,2,1,4,5,15,16
"45861","ENSG00000258680.2",0,2,0,0,1,0,1,0,0
"45862","ENSG00000258681.1",0,1,0,0,0,0,0,0,0
"45863","ENSG00000258682.1",31,30,24,61,54,31,41,44,113
"45864","ENSG00000258683.1",3,0,0,0,0,0,0,0,0
"45865","ENSG00000258684.2",2,0,1,1,2,0,1,0,0
"45866","ENSG00000258685.2",0,0,0,0,0,0,0,0,0
"45867","ENSG00000258687.1",0,0,0,0,0,0,0,0,0
"45868","ENSG00000258689.1",27,2,13,81,11,11,3,4,4
"45869","ENSG00000258690.1",0,0,0,0,6,0,0,0,1
"45870","ENSG00000258691.1",1,3,2,2,3,1,0,0,0
"45871","ENSG00000258692.2",0,0,0,2,1,1,0,0,0
"45872","ENSG00000258693.1",0,0,0,1,2,1,1,0,0
"45873","ENSG00000258694.1",0,0,0,0,0,0,0,2,1
"45874","ENSG00000258695.2",0,3,1,0,14,2,1,0,5
"45875","ENSG00000258696.1",0,11,1,0,0,0,1,1,2
"45876","ENSG00000258698.1",1,0,0,0,0,0,0,0,0
"45877","ENSG00000258699.1",0,0,13,2,0,0,7,4,2
"45878","ENSG00000258700.4",31,2,2,116,38,7,0,0,1
"45879","ENSG00000258701.1",131,41,62,185,182,59,136,40,81
"45880","ENSG00000258702.1",13,0,13,3,0,23,6,8,6
"45881","ENSG00000258703.1",1,0,0,3,6,0,0,0,0
"45882","ENSG00000258704.4",42,39,39,74,18,23,33,77,48
"45883","ENSG00000258705.2",0,0,0,0,0,0,0,1,0
"45884","ENSG00000258706.1",0,0,0,0,0,0,0,0,0
"45885","ENSG00000258707.2",0,0,0,0,0,0,0,0,0
"45886","ENSG00000258708.1",67,64,40,85,45,46,162,218,84
"45887","ENSG00000258710.6",0,0,0,0,0,0,0,0,0
"45888","ENSG00000258711.2",58,3,102,70,148,39,6,5,0
"45889","ENSG00000258712.2",0,4,0,0,0,0,0,1,0
"45890","ENSG00000258713.2",1,1,1,2,1,0,0,0,0
"45891","ENSG00000258716.1",0,0,0,0,1,0,0,0,0
"45892","ENSG00000258717.1",0,0,0,0,0,0,1,0,2
"45893","ENSG00000258718.1",0,0,0,0,0,0,0,0,0
"45894","ENSG00000258719.1",0,0,0,0,0,0,0,0,0
"45895","ENSG00000258721.2",0,0,0,0,0,0,0,0,0
"45896","ENSG00000258722.2",0,0,0,0,0,0,0,0,0
"45897","ENSG00000258723.1",0,0,0,0,0,0,0,0,0
"45898","ENSG00000258724.1",0,4,0,0,3,0,0,0,3
"45899","ENSG00000258725.1",18,12,13,12,40,9,3,7,4
"45900","ENSG00000258726.1",0,0,0,0,0,0,0,0,0
"45901","ENSG00000258727.1",52,200,134,178,245,74,49,81,164
"45902","ENSG00000258728.1",0,0,0,0,0,0,1,0,3
"45903","ENSG00000258729.2",0,0,0,0,0,1,0,0,0
"45904","ENSG00000258730.1",4,1,0,1,1,1,1,2,2
"45905","ENSG00000258731.1",1,1,2,1,1,0,0,1,3
"45906","ENSG00000258732.1",0,2,37,145,2,65,17,5,22
"45907","ENSG00000258733.4",2,22,10,21,9,35,65,45,50
"45908","ENSG00000258734.2",5,22,6,12,3,7,21,14,33
"45909","ENSG00000258735.1",9,8,7,7,6,4,3,0,1
"45910","ENSG00000258736.1",0,1,0,1,0,0,0,0,1
"45911","ENSG00000258737.1",0,0,0,0,0,0,0,0,0
"45912","ENSG00000258738.1",190,242,81,231,107,220,283,143,407
"45913","ENSG00000258739.1",0,0,0,0,0,0,0,0,0
"45914","ENSG00000258740.1",0,4,0,1,0,0,1,0,2
"45915","ENSG00000258741.3",7,20,10,10,15,8,16,42,35
"45916","ENSG00000258742.4",0,0,0,0,0,0,0,0,1
"45917","ENSG00000258743.4",4,4,0,0,0,0,0,0,0
"45918","ENSG00000258744.1",9,38,8,15,14,3,20,4,17
"45919","ENSG00000258745.1",5,1,3,5,5,5,0,1,3
"45920","ENSG00000258746.2",0,0,0,0,0,0,0,0,0
"45921","ENSG00000258747.1",0,0,0,0,0,0,0,0,0
"45922","ENSG00000258748.1",1,3,0,0,8,0,2,0,4
"45923","ENSG00000258749.1",0,0,0,0,0,0,0,0,0
"45924","ENSG00000258750.2",0,0,0,0,0,0,0,0,0
"45925","ENSG00000258751.1",1,0,0,0,0,0,1,0,1
"45926","ENSG00000258752.1",2,2,213,12,5,5,137,219,29
"45927","ENSG00000258753.1",0,0,0,0,0,0,0,0,0
"45928","ENSG00000258754.6",14,29,18,4,236,17,6,38,9
"45929","ENSG00000258757.1",0,0,0,0,0,0,0,0,0
"45930","ENSG00000258758.1",0,0,1,2,2,4,0,0,0
"45931","ENSG00000258759.1",9,4,0,2,3,4,0,0,1
"45932","ENSG00000258760.1",5,0,4,5,0,1,1,3,4
"45933","ENSG00000258761.1",0,0,0,0,1,0,0,0,0
"45934","ENSG00000258762.1",0,0,0,0,0,0,0,0,0
"45935","ENSG00000258763.4",174,1,7,17,88,105,1,1,2
"45936","ENSG00000258764.1",0,0,0,0,0,0,0,0,0
"45937","ENSG00000258765.1",0,0,0,0,0,0,0,0,0
"45938","ENSG00000258766.1",0,0,0,1,0,0,0,0,0
"45939","ENSG00000258767.1",0,0,0,0,0,0,0,0,0
"45940","ENSG00000258768.2",47,59,49,55,39,58,93,39,123
"45941","ENSG00000258769.1",2,1,5,20,2,3,4,7,7
"45942","ENSG00000258770.1",0,0,0,0,0,0,0,2,3
"45943","ENSG00000258771.1",0,0,0,0,0,0,0,0,0
"45944","ENSG00000258772.1",0,0,0,0,0,0,0,0,0
"45945","ENSG00000258773.1",0,1,1,0,0,0,0,0,1
"45946","ENSG00000258774.1",0,0,0,1,2,2,0,3,2
"45947","ENSG00000258776.1",0,0,1,3,3,2,0,0,0
"45948","ENSG00000258777.1",8,9,10,21,17,3,3,1,4
"45949","ENSG00000258778.2",0,1,0,0,0,1,1,0,1
"45950","ENSG00000258779.5",0,0,0,0,0,1,0,0,0
"45951","ENSG00000258780.1",2,1,1,1,6,1,0,0,0
"45952","ENSG00000258781.2",0,0,0,0,0,2,0,0,0
"45953","ENSG00000258782.3",0,0,0,0,0,0,0,0,1
"45954","ENSG00000258783.1",0,0,0,0,0,0,0,0,0
"45955","ENSG00000258784.1",0,0,0,0,0,0,0,0,0
"45956","ENSG00000258785.4",0,0,0,0,0,0,0,0,1
"45957","ENSG00000258786.1",0,0,0,0,0,0,0,0,0
"45958","ENSG00000258787.1",0,0,0,0,0,1,0,0,0
"45959","ENSG00000258788.3",11,2,8,6,1,2,4,5,27
"45960","ENSG00000258789.1",7,28,15,16,20,15,69,56,43
"45961","ENSG00000258790.1",6,32,10,5,22,1,2,5,13
"45962","ENSG00000258791.6",26,0,21,232,13,35,2,5,2
"45963","ENSG00000258792.3",0,0,0,1,0,0,0,0,0
"45964","ENSG00000258793.1",0,0,0,2,0,2,1,0,0
"45965","ENSG00000258794.3",2,8,0,7,19,5,23,18,13
"45966","ENSG00000258795.1",0,0,0,1,1,0,0,0,0
"45967","ENSG00000258796.1",0,0,1,0,0,0,0,0,0
